step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_phase_reader,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error
0.0,1.0000000000000002,-2.220446049250313e-16,1.0,8.711111111111114,0.8711111111111114,8.412077336968303e-16,3.7416573867739435,0.2886751345203497,0.46291004988627543,0.05106135691547296,nan,nan
1.0,1.0000000000000027,0.0,1.0000000000000027,8.711111111111114,0.8711111111111114,1.0498638684584139e-15,3.7416573867739396,0.2886751344708346,0.462910049886276,0.05106135691547301,3.7416573867739418,0.0
2.0,1.000000000000004,-4.440892098500626e-16,1.0000000000000036,8.711111111111123,0.8711111111111123,8.435766186440231e-16,3.741657386773942,0.28867513442101067,0.46291004988627604,0.05106135691547295,3.741657386773943,0.0
3.0,1.0000000000000049,-4.440892098500626e-16,1.0000000000000044,8.711111111111123,0.8711111111111123,1.4458094630146397e-15,3.741657386773943,0.28867513437028525,0.46291004988627615,0.05106135691547291,3.7416573867739427,0.0
4.0,1.0000000000000042,-2.220446049250313e-16,1.000000000000004,8.711111111111123,0.8711111111111123,1.5719239359060955e-15,3.7416573867739404,0.2886751343180683,0.46291004988627604,0.05106135691547289,3.741657386773942,0.0
5.0,1.0000000000000044,0.0,1.0000000000000044,8.711111111111125,0.8711111111111125,2.174530966997608e-15,3.74165738677394,0.28867513426376656,0.4629100498862761,0.051061356915472866,3.7416573867739427,0.0
6.0,1.0000000000000049,0.0,1.0000000000000049,8.711111111111117,0.8711111111111117,1.9045106219003243e-15,3.741657386773942,0.28867513420677476,0.4629100498862765,0.05106135691547299,3.7416573867739418,0.0
7.0,1.000000000000005,-2.220446049250313e-16,1.0000000000000049,8.711111111111117,0.8711111111111117,2.7174675808605514e-15,3.7416573867739427,0.2886751341464718,0.4629100498862765,0.05106135691547297,3.7416573867739418,0.0
8.0,1.000000000000007,0.0,1.000000000000007,8.711111111111112,0.8711111111111112,2.7757429619985214e-15,3.74165738677394,0.2886751340822098,0.4629100498862772,0.051061356915473116,3.7416573867739413,0.0
9.0,1.0000000000000075,-4.440892098500626e-16,1.000000000000007,8.711111111111105,0.8711111111111105,2.6951503702664097e-15,3.7416573867739413,0.2886751340133087,0.46291004988627765,0.05106135691547331,3.741657386773942,0.0
10.0,1.0000000000000098,-4.440892098500626e-16,1.0000000000000093,8.711111111111101,0.8711111111111102,2.8025034273039273e-15,3.741657386773942,0.2886751339390499,0.46291004988627854,0.05106135691547352,3.7416573867739413,0.0
11.0,1.0000000000000109,-2.220446049250313e-16,1.0000000000000107,8.711111111111096,0.8711111111111096,2.1335973859779413e-15,3.741657386773941,0.28867513385866683,0.46291004988627893,0.05106135691547359,3.7416573867739413,0.0
12.0,1.0000000000000089,0.0,1.0000000000000089,8.711111111111087,0.8711111111111087,3.4533166594910842e-15,3.741657386773942,0.28867513377133674,0.462910049886279,0.05106135691547374,3.7416573867739404,0.0
13.0,1.0000000000000084,0.0,1.0000000000000084,8.711111111111087,0.8711111111111087,3.3078593035192645e-15,3.741657386773939,0.28867513367617426,0.46291004988627876,0.051061356915473685,3.7416573867739418,0.0
14.0,1.0000000000000093,0.0,1.0000000000000093,8.71111111111109,0.8711111111111091,3.147979106804552e-15,3.7416573867739413,0.28867513357222047,0.4629100498862789,0.05106135691547366,3.7416573867739435,0.0
15.0,1.0000000000000104,2.220446049250313e-16,1.0000000000000107,8.711111111111094,0.8711111111111094,2.5940636050366074e-15,3.7416573867739413,0.2886751334584328,0.46291004988627893,0.05106135691547355,3.7416573867739413,0.0
16.0,1.000000000000012,-4.440892098500626e-16,1.0000000000000115,8.71111111111111,0.8711111111111111,2.5221507993508164e-15,3.741657386773942,0.28867513333367484,0.4629100498862786,0.051061356915473366,3.741657386773942,0.0
17.0,1.0000000000000113,-2.220446049250313e-16,1.000000000000011,8.711111111111112,0.8711111111111112,2.9098143490116423e-15,3.7416573867739413,0.2886751331967059,0.46291004988627826,0.05106135691547323,3.7416573867739413,0.0
18.0,1.000000000000012,-4.440892098500626e-16,1.0000000000000115,8.711111111111114,0.8711111111111114,2.99094832612104e-15,3.7416573867739404,0.28867513304616754,0.46291004988627826,0.05106135691547319,3.7416573867739404,0.0
19.0,1.000000000000012,0.0,1.000000000000012,8.71111111111112,0.871111111111112,3.778594521110383e-15,3.7416573867739413,0.28867513288057034,0.46291004988627804,0.051061356915473075,3.7416573867739418,0.0
20.0,1.0000000000000107,2.220446049250313e-16,1.0000000000000109,8.711111111111123,0.8711111111111123,4.340686248106134e-15,3.741657386773941,0.28867513269827877,0.46291004988627776,0.051061356915473026,3.7416573867739413,0.0
21.0,1.0000000000000102,-2.220446049250313e-16,1.00000000000001,8.711111111111125,0.8711111111111125,4.79176905422237e-15,3.7416573867739413,0.2886751324974954,0.4629100498862775,0.05106135691547299,3.7416573867739418,0.0
22.0,1.0000000000000104,-2.220446049250313e-16,1.0000000000000102,8.711111111111121,0.8711111111111121,5.250885055977939e-15,3.74165738677394,0.2886751322762431,0.4629100498862776,0.05106135691547305,3.7416573867739418,0.0
23.0,1.0000000000000098,-4.440892098500626e-16,1.0000000000000093,8.711111111111123,0.8711111111111123,5.706694664130963e-15,3.7416573867739435,0.2886751320323449,0.4629100498862775,0.05106135691547308,3.741657386773941,0.0
24.0,1.0000000000000102,-2.220446049250313e-16,1.00000000000001,8.711111111111114,0.8711111111111114,5.7644349602151496e-15,3.7416573867739413,0.2886751317634037,0.46291004988627793,0.051061356915473234,3.7416573867739418,0.0
