step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_phase_reader,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error
0.0,1.0,2.220446049250313e-16,1.0000000000000002,4.863521866733359,0.4863521866733359,4.024558564197518e-16,3.776228941784649,5.198794520228367e-19,0.5643896229861506,0.2079295183078005,nan,nan
1.0,0.9947557801013984,0.0052442198986020205,1.0000000000000004,4.916975651752418,0.4916975651752418,5.67480489898798e-16,3.686700085262326,0.029653882315438158,0.5635495470703171,0.19202458641423217,3.7762289417846495,0.0
2.0,0.9902440356735849,0.009755964326415567,1.0000000000000004,4.965764632441671,0.49657646324416704,1.0179555584348316e-15,3.727160172826943,0.03983898845450758,0.5610280715412588,0.18800520258398407,3.686700085262328,0.0
3.0,0.9845344502762753,0.015465549723724714,1.0,5.0209552331181815,0.5020955233118182,1.0501257764070016e-15,3.7786957199557976,0.041359735817369424,0.5578717575812662,0.18470737513957095,3.727160172826947,0.0
4.0,0.9762937565325412,0.02370624346746142,1.0000000000000027,5.1064923157233,0.51064923157233,1.4726470792090118e-15,3.7178124776377777,0.04679761194639621,0.5536943039729636,0.17956370538524044,3.778695719955793,0.0
5.0,0.965835439908403,0.03416456009160096,1.000000000000004,5.224575770170373,0.5224575770170372,2.1303535230662855e-15,3.630032451656242,0.055463439966659665,0.5473016007660794,0.17341681777499343,3.7178124776377786,0.0
6.0,0.9547701525490737,0.04522984745092895,1.0000000000000027,5.348747095131176,0.5348747095131177,2.38005592464195e-15,3.588722228297837,0.06649545048148253,0.5385789080459148,0.1684985575662611,3.6300324516562417,0.0
7.0,0.9440070979609503,0.055992902039054604,1.0000000000000049,5.457197857752928,0.5457197857752928,1.8805996992459246e-15,3.594988739653077,0.07449765828828142,0.5281826079357725,0.1654251044360055,3.588722228297837,0.0
8.0,0.9338243192150281,0.06617568078497416,1.0000000000000022,5.538763174522733,0.5538763174522733,1.7905545487310465e-15,3.6384319972636017,0.07269259764334235,0.516888764609317,0.1640189807030332,3.594988739653074,0.0
9.0,0.9240247007449258,0.07597529925507662,1.0000000000000024,5.593611207619006,0.5593611207619006,1.8180960940448492e-15,3.6847373127203213,0.07323213457595301,0.5053503214311463,0.16353488930028603,3.6384319972635977,0.0
10.0,0.9139868349990175,0.08601316500098566,1.000000000000003,5.635429302702075,0.5635429302702075,1.6764747612141527e-15,3.7004214686394032,0.07691059181699839,0.49382923043656307,0.16275812502884787,3.684737312720324,0.0
11.0,0.9030956648337356,0.09690433516626751,1.000000000000003,5.6841694316353175,0.5684169431635318,1.6793713610574953e-15,3.6957158347435675,0.0789991272053066,0.4880077829108317,0.16083640173376296,3.700421468639403,0.0
12.0,0.8913347401329594,0.10866525986704256,1.000000000000002,5.751225320572396,0.5751225320572396,2.2463169699050858e-15,3.6716354441029826,0.07509732423232988,0.49423807988431345,0.1577326152403699,3.695715834743567,0.0
13.0,0.8791808931973386,0.12081910680266161,1.0000000000000002,5.8400330676206975,0.5840033067620698,1.8341135851683424e-15,3.673713378532308,0.07296133162151944,0.4981226606598271,0.15376673389842022,3.671635444102982,0.0
14.0,0.8666880519934539,0.13331194800654655,1.0000000000000004,5.946775327000568,0.5946775327000567,1.8340144477980407e-15,3.640036750691649,0.08097141981647474,0.5004792920377479,0.14875811935279026,3.6737133785323053,0.0
15.0,0.8539195924275635,0.14608040757243734,1.0000000000000009,6.049471686942751,0.6049471686942751,1.0130325678173954e-15,3.565226506547585,0.09637046860033567,0.503091484339187,0.14344047348514263,3.64003675069165,0.0
16.0,0.8416737210086164,0.15832627899138607,1.0000000000000024,6.123941858821051,0.6123941858821051,1.1129161042673542e-15,3.5175041599109864,0.10386987553022675,0.5067692702572429,0.13909651235533266,3.565226506547584,0.0
17.0,0.8305373112077056,0.16946268879229576,1.0000000000000013,6.161468104481306,0.6161468104481307,1.4446659844162571e-15,3.4956618453740353,0.10767865619044292,0.5113463002372236,0.13606533571554058,3.517504159910984,0.0
18.0,0.8206678311316862,0.17933216886831338,0.9999999999999996,6.16328694228102,0.616328694228102,1.737014705952384e-15,3.479860015829867,0.11252659373204398,0.5165188919612581,0.13420889325766341,3.495661845374036,0.0
19.0,0.8120256119654233,0.187974388034576,0.9999999999999993,6.137482886309493,0.6137482886309493,1.5799739332164131e-15,3.4585445757421263,0.11897490670591485,0.5218564232824326,0.13327348120168625,3.4798600158298663,0.0
20.0,0.8045287020164915,0.19547129798350626,0.9999999999999978,6.0968012095498185,0.6096801209549818,1.5291182865004856e-15,3.4324371044018105,0.12078187172721282,0.5267807396878007,0.13301770053478368,3.4585445757421267,0.0
21.0,0.7981112701911721,0.20188872980882644,0.9999999999999986,6.0546076790263035,0.6054607679026304,1.803223750315788e-15,3.41045952051992,0.11293488456912368,0.5307189692140639,0.13327908247987927,3.432437104401812,0.0
22.0,0.7927056781080204,0.2072943218919776,0.999999999999998,6.021120659840308,0.6021120659840309,1.5061215268850303e-15,3.403948946893403,0.1035299601823644,0.5332804214366017,0.13398166247513152,3.4104595205199164,0.0
23.0,0.7881869551342603,0.2118130448657375,0.9999999999999978,6.002494440929564,0.6002494440929564,1.328114642727899e-15,3.425827682130486,0.09274310890109988,0.5343035960362824,0.13508537616954824,3.4039489468934065,0.0
24.0,0.7842959291531897,0.21570407084680743,0.9999999999999971,6.002688005954479,0.6002688005954478,1.6678354019003937e-15,3.4929867552052833,0.08136745865373764,0.5337835526842439,0.13644888957588655,3.42582768213048,0.0
25.0,0.7805190371508555,0.21948096284914365,0.9999999999999991,6.026830799681493,0.6026830799681493,1.6671036667504783e-15,3.6062093415594636,0.07297749400447616,0.5317615550796699,0.13744102169518121,3.4929867552052856,0.0
26.0,0.7760704059818827,0.22392959401811596,0.9999999999999987,6.083442713015528,0.6083442713015528,8.361656651260683e-16,3.6595285485528373,0.07647673891069255,0.528226123220484,0.1364911488827933,3.606209341559463,0.0
27.0,0.7709263210364468,0.22907367896354902,0.9999999999999958,6.173929690700313,0.6173929690700313,1.6336254427033312e-15,3.610524455380121,0.09359494743974396,0.5231092324500427,0.13320236429862384,3.65952854855284,0.0
28.0,0.7663593384545326,0.2336406615454627,0.9999999999999953,6.284493770061546,0.6284493770061547,1.4222403070900088e-15,3.571626988617728,0.10556966567576875,0.5164133166104785,0.12928578580327385,3.6105244553801246,0.0
29.0,0.762872885296916,0.237127114703079,0.999999999999995,6.404103573262292,0.6404103573262292,9.987753594526547e-16,3.537749739282457,0.11410910050627217,0.5082575860738909,0.12534812901987952,3.57162698861773,0.0
30.0,0.76031325329846,0.23968674670153423,0.9999999999999942,6.522657622110467,0.6522657622110467,9.605430299978591e-16,3.5078556313219744,0.12612209424979284,0.4988101493965906,0.12170910675044701,3.5377497392824564,0.0
31.0,0.7583446861258056,0.24165531387418937,0.999999999999995,6.630209787324245,0.6630209787324245,6.972802390142854e-16,3.4943744522358657,0.13871677365864138,0.4882391470341849,0.1187082840611566,3.5078556313219735,0.0
32.0,0.7566114976030032,0.2433885023969915,0.9999999999999947,6.719471703275831,0.6719471703275831,6.142239848908984e-16,3.5047360381272856,0.13140764926595153,0.4766925136483268,0.11650574016800035,3.4943744522358653,0.0
