step,residual
0,0.0023547205766183475
1,0.0023547205766183852
2,0.0023547205766170473
3,0.0023547205766141295
4,0.0023547205766102012
5,0.002354720576613493
6,0.002354720576614769
7,0.00235472057661233
8,0.002354720576608591
9,0.002354720576604981
10,0.0023547205766034905
11,0.002354720576600862
12,0.0023547205765994013
13,0.002354720576595623
14,0.002354720576587186
15,0.0023547205765782277
16,0.002354720576567671
17,0.002354720576556314
18,0.0023547205765435657
19,0.002354720576523019
20,0.0023547205764960963
21,0.00235472057646217
22,0.0023547205764215436
23,0.0023547205763733915
24,0.0023547205763111323
25,0.0023547205762248845
26,0.0023547205761187914
27,0.002354720575987655
28,0.002354720575822391
29,0.0023547205756135254
30,0.002354720575349986
31,0.0023547205750099743
32,0.0023547205745833074
33,0.0023547205740484024
34,0.0023547205733725463
35,0.00235472057251745
36,0.0023547205714373326
37,0.002354720570073452
38,0.0023547205683516963
39,0.002354720566181798
40,0.0023547205634461147
41,0.0023547205599940093
42,0.0023547205556374304
43,0.0023547205501412813
44,0.0023547205432152595
45,0.002354720534484647
46,0.0023547205234786847
47,0.002354720509602685
48,0.0023547204921141097
49,0.002354720470069853
50,0.0023547204422928497
51,0.0023547204072901125
52,0.002354720363188386
53,0.0023547203076159005
54,0.002354720237601663
55,0.0023547201493919275
56,0.0023547200382725455
57,0.0023547198982939617
58,0.0023547197219677385
59,0.0023547194998667304
60,0.0023547192201114147
61,0.002354718867754794
62,0.002354718423973408
63,0.0023547178650597366
64,0.0023547171611546162
65,0.002354716274676476
66,0.0023547151583057347
67,0.0023547137524496616
68,0.002354711982089827
69,0.0023547097527630355
70,0.002354706945548468
71,0.002354703410720261
72,0.0023546989597850393
73,0.002354693355456698
74,0.0023546862990212205
75,0.002354677414467751
76,0.0023546662284973426
77,0.0023546521454327583
78,0.0023546344156251784
79,0.002354612095762414
80,0.0023545839990209193
81,0.002354548632482114
82,0.0023545041186144385
83,0.002354448096897028
84,0.0023543776006447782
85,0.0023542889030886377
86,0.002354177325359799
87,0.0023540369976149693
88,0.0023538605627811777
89,0.0023536388107386506
90,0.0023533602290824957
91,0.0023530104555344895
92,0.0023525716170959996
93,0.0023520215434213996
94,0.002351332848490587
95,0.0023504718890467752
96,0.002349397635534797
97,0.0023480605409276004
98,0.0023464015793528982
99,0.0023443517744185004
100,0.0023418327860571784
101,0.0023387595393355646
102,0.002335046563891423
103,0.00233062083779841
104,0.00232544576526121
105,0.0023195638861593813
106,0.0023131706491330162
107,0.0023067389429530026
108,0.002301225010263199
109,0.0022984011206435627
110,0.0023013761770377355
111,0.002315370572997162
112,0.00234877440828087
113,0.002414377313938213
114,0.002530352616098975
115,0.002720192986483246
116,0.0030107617264025993
117,0.0034284409763205505
118,0.003994521889379331
119,0.004721062897233615
120,0.005607499714058064
121,0.006638242911818195
122,0.007782975403008819
123,0.009002509934663339
124,0.010261395135759696
125,0.0115432898432834
126,0.012859843612684272
127,0.014244967444251511
128,0.015736844078178075
129,0.017362768168981732
130,0.019144426683968804
131,0.02112629943478287
132,0.023401452500747707
133,0.026089622854900425
134,0.029251531921018845
135,0.032798961712754766
136,0.03648928371396646
137,0.040018652088164866
138,0.04314334468819973
139,0.045753561343542415
