step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,1.0000000000000004,-2.220446049250313e-16,1.0000000000000002,4.857548435946897,0.4857548435946897,2.28878342543168e-16,nan,3.697845878679209e-19,0.5650427477623798,0.2079642945400184,nan,nan,0.14063771399552547,0.1911679409009838
1.0,0.9947394313539442,0.005260568646057617,1.0000000000000018,4.911022339337762,0.4911022339337762,1.482095055358321e-16,3.77274002163127,0.029664886013865036,0.5641903059869016,0.19204347195380958,3.7727400216312708,0.0,0.14735571549508986,0.18658262287261113
2.0,0.9902450640220566,0.009754935977944967,1.0000000000000016,4.959924495903436,0.49599244959034355,4.552056578802006e-16,3.682247793928147,0.039538427159919676,0.5616596089313053,0.18807909849880183,3.6822477939281475,0.0,0.14999940346767265,0.18894206878526132
3.0,0.98450651336864,0.015493486631361741,1.0000000000000018,5.01538755996711,0.5015387559967109,3.3929040958515887e-16,3.7288119614427218,0.041425077697507515,0.5585267078155737,0.18477154313583613,3.7288119614427204,0.0,0.15235030844530598,0.1914769938138914
4.0,0.9762153653431268,0.023784634656875192,1.000000000000002,5.101470659327439,0.5101470659327438,4.441153629950476e-16,3.7788392466782783,0.04675504507110836,0.5543367293884279,0.17959527397762404,3.778839246678276,0.0,0.1534279999015646,0.18833180151059822
5.0,0.9656775181189485,0.034322481881053246,1.0000000000000018,5.2202781262768,0.52202781262768,1.2829170846206452e-15,3.7167682068248604,0.05597400019984105,0.5478668887893146,0.17339986935974272,3.7167682068248613,0.0,0.1533835775676798,0.18371503965501912
6.0,0.9545437627793383,0.04545623722066261,1.0000000000000009,5.344782466272754,0.5344782466272754,5.551508496324236e-16,3.625655428496063,0.06702240400115277,0.5390481497430137,0.16849579740011808,3.6256554284960627,0.0,0.15332137761080392,0.18165258953266797
7.0,0.9437289758583738,0.056271024141626214,1.0,5.453325339232897,0.5453325339232897,5.714172284508018e-16,3.584952536146332,0.0743118804973409,0.5285662847249305,0.16546507149982956,3.5849525361463312,0.0,0.15364772963005566,0.18210303906575565
8.0,0.9334872421109421,0.0665127578890563,0.9999999999999984,5.534983224233449,0.553498322423345,7.304887544068689e-16,3.59384225360207,0.07250129679938318,0.5172046731080348,0.16408758312354335,3.59384225360207,0.0,0.15451974694416243,0.1844155783598299
9.0,0.9235976741817513,0.07640232581824735,0.9999999999999987,5.590215473620178,0.5590215473620178,1.100783152959958e-15,3.6394807090105945,0.07323918366288852,0.5056133222538642,0.1635829464886656,3.6394807090105936,0.0,0.15582752650450282,0.1867749597360241
10.0,0.9134232599666495,0.08657674003334848,0.999999999999998,5.633054535446355,0.5633054535446356,1.0145598366000484e-15,3.686043602884467,0.0766322355362739,0.49404509190884016,0.16271450986825586,3.6860436028844643,0.0,0.15699832574289319,0.1874850040575438
11.0,0.9023753835836286,0.09762461641637232,1.0000000000000009,5.683179364566678,0.5683179364566678,1.324116892098699e-15,3.7000564787689068,0.07955938000956837,0.4881873980016135,0.1606635770081873,3.700056478768904,0.0,0.15766204842111498,0.18685994769250405
12.0,0.8905255580854663,0.1094744419145337,1.0,5.750993217135419,0.5750993217135419,1.5074670007708062e-15,3.687720858303223,0.07653521872867122,0.4944731196487443,0.15751044514779272,3.6877208583032233,0.0,0.1579817950073045,0.1852356136621224
13.0,0.878433671686105,0.12156632831389347,0.9999999999999984,5.839158889711143,0.5839158889711143,1.836217820003103e-15,3.655664280322438,0.07353363855177575,0.4984179493145723,0.1536845874150158,3.6556642803224397,0.0,0.15843613659579378,0.18551068947005558
14.0,0.8661439584374029,0.13385604156259623,0.9999999999999991,5.9446030477829215,0.5944603047782921,1.7070932534495058e-15,3.6610929599675757,0.0800532851606936,0.5007506939910494,0.14893327468899314,3.661092959967574,0.0,0.15878450241981582,0.18466423921516725
15.0,0.8535450142718555,0.14645498572814453,1.0,6.047090350756372,0.6047090350756372,1.7669706057396643e-15,3.6443880839413634,0.09489693674714732,0.5032686707085773,0.1437290403720032,3.6443880839413647,0.0,0.15880245273379287,0.1812524784974943
16.0,0.8413149905764095,0.15868500942358887,0.9999999999999983,6.120818930420681,0.6120818930420681,1.8309930125940824e-15,3.5770562596661772,0.10214426505923746,0.5070090608405204,0.13937870500985292,3.5770562596661764,0.0,0.1589475568082567,0.17873347586690003
17.0,0.830073713165317,0.16992628683468125,0.9999999999999982,6.155923350577375,0.6155923350577375,1.4360323645809933e-15,3.527343206346427,0.1063298627497513,0.5118248611128305,0.13631581296602846,3.527343206346427,0.0,0.15933728508882866,0.17736533267965218
18.0,0.8200190078824344,0.17998099211756347,0.9999999999999979,6.154573570640966,0.6154573570640965,1.0735832374844245e-15,3.500342609209036,0.11172124027402876,0.5172977860216247,0.13441218645682354,3.5003426092090364,0.0,0.15983664696463157,0.17623535372550067
19.0,0.8111482311041951,0.1888517688958029,0.999999999999998,6.126531032173958,0.6126531032173957,2.0077551076874627e-15,3.478042233927301,0.11874032968207271,0.5228712333773364,0.13340883984695967,3.4780422339272996,0.0,0.1602922162891423,0.17487986992809984
20.0,0.8034177837491159,0.19658221625088323,0.9999999999999991,6.085655763996824,0.6085655763996825,1.24237891151015e-15,3.451291472544274,0.1196315822198123,0.5278964257948927,0.13307311200538555,3.4512914725442747,0.0,0.16062770972967547,0.1734402837147493
21.0,0.7967906385997494,0.20320936140025148,1.0000000000000009,6.0452238461712255,0.6045223846171226,1.6050689199383865e-15,3.4228809320734253,0.11163338958469848,0.5318115208194394,0.13326032643695085,3.4228809320734253,0.0,0.16087098019867097,0.17237732088216262
22.0,0.7912103145077598,0.2087896854922442,1.000000000000004,6.014611170022064,0.6014611170022064,1.758903086704424e-15,3.401903134221413,0.10212092420298402,0.5342842176216602,0.13390748736649433,3.401903134221412,0.0,0.16113071620084563,0.1722204142480166
23.0,0.7865466788500477,0.2134533211499594,1.000000000000007,5.999194702120305,0.5999194702120305,1.524148785487055e-15,3.3988065483843095,0.09125965107558673,0.5352090987579647,0.13497266997319562,3.3988065483843095,0.0,0.1615758898640466,0.17360433489240112
24.0,0.7825194202184587,0.21748057978154756,1.0000000000000062,6.002677632281251,0.600267763228125,1.2543215284348202e-15,3.426118516997999,0.08001949107112197,0.5346128621954709,0.1362778187526205,3.4261185169979984,0.0,0.16242360437565165,0.17737026559929683
