E_abs_error,E_expected,E_read,R_abs_error,R_expected,R_read,amp_read,c_gain,case,chi,delta_chi,delta_phi,delta_tau,gauge,h_chi,h_tau,m,nh_chi_c,nh_tau_c,off_target_mode_purity,omega,p_abs_error,p_expected,p_read,particle,q,r_gain,raw_abs,stage,t_read,target_mode_purity,tau
2.220446049250313e-16,1.0,1.0000000000000002,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.0,-0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0000_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.7763568394002505e-15,-1.0,-0.9999999999999982,A,-1,1.0,896.6952092718896,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
2.220446049250313e-16,1.0,1.0000000000000002,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0,0.0,-0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0000_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.7763568394002505e-15,1.0,0.9999999999999982,B,1,1.0,896.6952092718896,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
1.7763568394002505e-15,1.0,0.9999999999999982,0.0,1.0,1.0,1.0,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.0,0.0,phase_center_grid:phase_center_phi_0.00_chi_+0.0000_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,1.7763568394002505e-15,-1.0,-0.9999999999999982,A,-1,1.0,1000.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.7763568394002505e-15,1.0,0.9999999999999982,0.0,1.0,1.0,1.0,1000.0,phase_center_grid,0.014999999999999847,0.0,0.0,0.0,phase_center_grid:phase_center_phi_0.00_chi_+0.0000_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,1.7763568394002505e-15,1.0,0.9999999999999982,B,1,1.0,1000.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.887379141862766e-15,1.0,0.9999999999999981,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.0,0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0000_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.7763568394002505e-15,-1.0,-0.9999999999999982,A,-1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
1.887379141862766e-15,1.0,0.9999999999999981,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,0.0,0.0,0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0000_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.7763568394002505e-15,1.0,0.9999999999999982,B,1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
2.220446049250313e-16,1.0,1.0000000000000002,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.0,-0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0008_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.9984014443252818e-15,-1.0,-0.999999999999998,A,-1,1.0,804.0622983311576,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
4.440892098500626e-16,1.0,1.0000000000000004,1.3322676295501878e-15,1.0,1.0000000000000013,1.0000000000000007,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.0,-0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0008_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,4.440892098500626e-16,1.0,1.0000000000000004,B,1,1.0,804.062298331158,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
1.7763568394002505e-15,1.0,0.9999999999999982,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.0,0.0,phase_center_grid:phase_center_phi_0.00_chi_+0.0008_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,1.887379141862766e-15,-1.0,-0.9999999999999981,A,-1,1.0,896.6952092718893,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.7763568394002505e-15,1.0,0.9999999999999982,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.0,0.0,phase_center_grid:phase_center_phi_0.00_chi_+0.0008_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,2.220446049250313e-16,1.0,1.0000000000000002,B,1,1.0,896.6952092718896,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.887379141862766e-15,1.0,0.9999999999999981,6.661338147750939e-16,1.0,0.9999999999999993,0.9999999999999997,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.0,0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0008_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.887379141862766e-15,-1.0,-0.9999999999999981,A,-1,1.0,804.0622983311573,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
1.9984014443252818e-15,1.0,0.999999999999998,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.0,0.0008,phase_center_grid:phase_center_phi_0.00_chi_+0.0008_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,2.220446049250313e-16,1.0,1.0000000000000002,B,1,1.0,804.0622983311576,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
3.419486915845482e-14,1.0,1.0000000000000342,1.3322676295501878e-15,1.0,1.0000000000000013,1.0000000000000007,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.13,-0.0008,phase_center_grid:phase_center_phi_0.13_chi_-0.0008_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,5.551115123125783e-15,-1.0,-0.9999999999999944,A,-1,1.0,804.062298331158,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
3.574918139293004e-14,1.0,0.9999999999999643,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.13,-0.0008,phase_center_grid:phase_center_phi_0.13_chi_-0.0008_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.7763568394002505e-15,1.0,0.9999999999999982,B,1,1.0,804.0622983311576,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
1.0880185641326534e-14,1.0,1.0000000000000109,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.13,0.0,phase_center_grid:phase_center_phi_0.13_chi_-0.0008_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,1.3988810110276972e-14,-1.0,-1.000000000000014,A,-1,1.0,896.6952092718897,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
6.661338147750939e-16,1.0,0.9999999999999993,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.13,0.0,phase_center_grid:phase_center_phi_0.13_chi_-0.0008_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,3.597122599785507e-14,1.0,1.000000000000036,B,1,1.0,896.6952092718893,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
2.864375403532904e-14,1.0,1.0000000000000286,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.13,0.0008,phase_center_grid:phase_center_phi_0.13_chi_-0.0008_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,4.318767565791859e-14,-1.0,-0.9999999999999568,A,-1,1.0,804.0622983311576,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
9.547918011776346e-15,1.0,1.0000000000000095,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.13,0.0008,phase_center_grid:phase_center_phi_0.13_chi_-0.0008_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,5.995204332975845e-15,1.0,1.000000000000006,B,1,1.0,804.0622983311574,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
3.375077994860476e-14,1.0,1.0000000000000338,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.13,-0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0000_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,8.770761894538737e-15,-1.0,-0.9999999999999912,A,-1,1.0,896.6952092718897,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
3.375077994860476e-14,1.0,1.0000000000000338,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0,0.13,-0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0000_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,3.219646771412954e-15,1.0,0.9999999999999968,B,1,1.0,896.6952092718897,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
9.769962616701378e-15,1.0,1.0000000000000098,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.13,0.0,phase_center_grid:phase_center_phi_0.13_chi_+0.0000_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,2.55351295663786e-14,-1.0,-1.0000000000000255,A,-1,1.0,1000.0000000000001,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
9.769962616701378e-15,1.0,1.0000000000000098,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0,0.13,0.0,phase_center_grid:phase_center_phi_0.13_chi_+0.0000_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,9.769962616701378e-15,1.0,1.0000000000000098,B,1,1.0,1000.0000000000001,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
3.2862601528904634e-14,1.0,1.0000000000000329,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.13,0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0000_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.3100631690576847e-14,-1.0,-0.9999999999999869,A,-1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
3.2862601528904634e-14,1.0,1.0000000000000329,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,0.0,0.13,0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0000_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.3988810110276972e-14,1.0,1.000000000000014,B,1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
3.574918139293004e-14,1.0,0.9999999999999643,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.13,-0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0008_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,2.8976820942716586e-14,-1.0,-0.999999999999971,A,-1,1.0,804.0622983311576,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
3.419486915845482e-14,1.0,1.0000000000000342,1.3322676295501878e-15,1.0,1.0000000000000013,1.0000000000000007,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.13,-0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0008_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,5.773159728050814e-15,1.0,1.0000000000000058,B,1,1.0,804.062298331158,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
6.661338147750939e-16,1.0,0.9999999999999993,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.13,0.0,phase_center_grid:phase_center_phi_0.13_chi_+0.0008_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,1.9984014443252818e-14,-1.0,-1.00000000000002,A,-1,1.0,896.6952092718893,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0880185641326534e-14,1.0,1.0000000000000109,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.13,0.0,phase_center_grid:phase_center_phi_0.13_chi_+0.0008_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,1.1102230246251565e-15,1.0,0.9999999999999989,B,1,1.0,896.6952092718897,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
9.547918011776346e-15,1.0,1.0000000000000095,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.13,0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0008_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,5.329070518200751e-15,-1.0,-1.0000000000000053,A,-1,1.0,804.0622983311574,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
2.864375403532904e-14,1.0,1.0000000000000286,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.13,0.0008,phase_center_grid:phase_center_phi_0.13_chi_+0.0008_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.8540724511240114e-14,1.0,0.9999999999999815,B,1,1.0,804.0622983311576,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
2.708944180085382e-14,1.0,1.000000000000027,1.3322676295501878e-15,1.0,1.0000000000000013,1.0000000000000007,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.37,-0.0008,phase_center_grid:phase_center_phi_0.37_chi_-0.0008_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,2.7422508708241367e-14,-1.0,-0.9999999999999726,A,-1,1.0,804.0622983311581,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
2.3092638912203256e-14,1.0,1.000000000000023,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.37,-0.0008,phase_center_grid:phase_center_phi_0.37_chi_-0.0008_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,8.348877145181177e-14,1.0,1.0000000000000835,B,1,1.0,804.0622983311576,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
1.1335377081422848e-13,1.0,0.9999999999998866,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.37,0.0,phase_center_grid:phase_center_phi_0.37_chi_-0.0008_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,1.383337888682945e-13,-1.0,-0.9999999999998617,A,-1,1.0,896.6952092718897,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0080825063596421e-13,1.0,0.9999999999998992,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.37,0.0,phase_center_grid:phase_center_phi_0.37_chi_-0.0008_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,5.651035195342047e-14,1.0,0.9999999999999435,B,1,1.0,896.6952092718893,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
4.54081217071689e-14,1.0,0.9999999999999546,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.37,0.0008,phase_center_grid:phase_center_phi_0.37_chi_-0.0008_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,7.882583474838611e-15,-1.0,-0.9999999999999921,A,-1,1.0,804.0622983311576,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
1.021405182655144e-13,1.0,1.0000000000001021,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.37,0.0008,phase_center_grid:phase_center_phi_0.37_chi_-0.0008_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,B,1,1.0,804.0622983311574,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
7.87148124459236e-14,1.0,0.9999999999999213,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.37,-0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0000_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.9095836023552692e-14,-1.0,-1.000000000000019,A,-1,1.0,896.6952092718897,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
7.87148124459236e-14,1.0,0.9999999999999213,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0,0.37,-0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0000_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,9.103828801926284e-15,1.0,1.000000000000009,B,1,1.0,896.6952092718897,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
7.105427357601002e-14,1.0,1.000000000000071,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.37,0.0,phase_center_grid:phase_center_phi_0.37_chi_+0.0000_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,6.061817714453355e-14,-1.0,-1.0000000000000606,A,-1,1.0,1000.0000000000001,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
7.105427357601002e-14,1.0,1.000000000000071,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0,0.37,0.0,phase_center_grid:phase_center_phi_0.37_chi_+0.0000_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,7.105427357601002e-14,1.0,1.000000000000071,B,1,1.0,1000.0000000000001,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.8052226380405045e-13,1.0,0.9999999999998195,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.37,0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0000_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,5.906386491005833e-14,-1.0,-0.9999999999999409,A,-1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
1.8052226380405045e-13,1.0,0.9999999999998195,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,0.0,0.37,0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0000_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,8.781864124784988e-14,1.0,0.9999999999999122,B,1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
2.3092638912203256e-14,1.0,1.000000000000023,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.37,-0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0008_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,8.215650382226158e-14,-1.0,-1.0000000000000822,A,-1,1.0,804.0622983311576,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
2.708944180085382e-14,1.0,1.000000000000027,1.3322676295501878e-15,1.0,1.0000000000000013,1.0000000000000007,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.37,-0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0008_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.021405182655144e-14,1.0,1.0000000000000102,B,1,1.0,804.0622983311581,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
1.0080825063596421e-13,1.0,0.9999999999998992,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.37,0.0,phase_center_grid:phase_center_phi_0.37_chi_+0.0008_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,7.66053886991358e-14,-1.0,-0.9999999999999234,A,-1,1.0,896.6952092718893,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.1335377081422848e-13,1.0,0.9999999999998866,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.37,0.0,phase_center_grid:phase_center_phi_0.37_chi_+0.0008_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,1.2012613126444194e-13,1.0,0.9999999999998799,B,1,1.0,896.6952092718897,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.021405182655144e-13,1.0,1.0000000000001021,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.37,0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0008_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,7.771561172376096e-16,-1.0,-0.9999999999999992,A,-1,1.0,804.0622983311574,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
4.54081217071689e-14,1.0,0.9999999999999546,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0008,0.37,0.0008,phase_center_grid:phase_center_phi_0.37_chi_+0.0008_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,1.3100631690576847e-14,1.0,0.9999999999999869,B,1,1.0,804.0622983311576,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
7.438494264988549e-14,1.0,0.9999999999999256,1.3322676295501878e-15,1.0,1.0000000000000013,1.0000000000000007,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.91,-0.0008,phase_center_grid:phase_center_phi_0.91_chi_-0.0008_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.744160371686121e-13,-1.0,-0.9999999999998256,A,-1,1.0,804.062298331158,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
2.8199664825478976e-14,1.0,1.0000000000000282,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.91,-0.0008,phase_center_grid:phase_center_phi_0.91_chi_-0.0008_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,5.795364188543317e-14,1.0,0.999999999999942,B,1,1.0,804.0622983311576,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
1.6053824936079764e-13,1.0,1.0000000000001605,8.881784197001252e-16,1.0,1.0000000000000009,1.0000000000000004,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.91,0.0,phase_center_grid:phase_center_phi_0.91_chi_-0.0008_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,4.418687638008123e-14,-1.0,-1.0000000000000442,A,-1,1.0,896.6952092718898,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
7.038813976123492e-14,1.0,1.0000000000000704,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.91,0.0,phase_center_grid:phase_center_phi_0.91_chi_-0.0008_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,1.509903313490213e-14,1.0,1.000000000000015,B,1,1.0,896.6952092718893,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.4099832412739488e-14,1.0,0.9999999999999859,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,-0.0008,0.91,0.0008,phase_center_grid:phase_center_phi_0.91_chi_-0.0008_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,8.248957072964913e-14,-1.0,-0.9999999999999175,A,-1,1.0,804.0622983311576,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
9.381384558082573e-14,1.0,0.9999999999999062,6.661338147750939e-16,1.0,0.9999999999999993,0.9999999999999997,1000.0,phase_center_grid,0.014999999999999847,-0.0008,0.91,0.0008,phase_center_grid:phase_center_phi_0.91_chi_-0.0008_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,5.950795411990839e-14,1.0,0.9999999999999405,B,1,1.0,804.0622983311573,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
3.5860203695392556e-14,1.0,0.9999999999999641,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.91,-0.0008,phase_center_grid:phase_center_phi_0.91_chi_+0.0000_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.2745360322696797e-13,-1.0,-1.0000000000001275,A,-1,1.0,896.6952092718896,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
3.5860203695392556e-14,1.0,0.9999999999999641,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0,0.91,-0.0008,phase_center_grid:phase_center_phi_0.91_chi_+0.0000_tau_-0.0008,0.0004,0.0004,2,999,999,0.0,1.0,9.969802761133906e-14,1.0,1.0000000000000997,B,1,1.0,896.6952092718896,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
1.0336176359260207e-13,1.0,0.9999999999998966,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.91,0.0,phase_center_grid:phase_center_phi_0.91_chi_+0.0000_tau_+0.0000,0.0004,0.0004,1,999,999,0.0,1.0,1.247890679678676e-13,-1.0,-0.9999999999998752,A,-1,1.0,1000.0000000000001,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0336176359260207e-13,1.0,0.9999999999998966,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,0.014999999999999847,0.0,0.91,0.0,phase_center_grid:phase_center_phi_0.91_chi_+0.0000_tau_+0.0000,0.0004,0.0004,2,999,999,0.0,1.0,1.0336176359260207e-13,1.0,0.9999999999998966,B,1,1.0,1000.0000000000001,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
7.327471962526033e-15,1.0,0.9999999999999927,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,-0.014999999999999847,0.0,0.91,0.0008,phase_center_grid:phase_center_phi_0.91_chi_+0.0000_tau_+0.0008,0.0004,0.0004,1,999,999,0.0,1.0,4.2521541843143495e-14,-1.0,-0.9999999999999575,A,-1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
7.327471962526033e-15,1.0,0.9999999999999927,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,phase_center_grid,0.014999999999999847,0.0,0.91,0.0008,phase_center_grid:phase_center_phi_0.91_chi_+0.0000_tau_+0.0008,0.0004,0.0004,2,999,999,0.0,1.0,2.886579864025407e-15,1.0,1.0000000000000029,B,1,1.0,896.6952092718893,collision_map,-0.014199999999999846,1.0,-0.014999999999999847
2.8199664825478976e-14,1.0,1.0000000000000282,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,phase_center_grid,-0.014999999999999847,0.0008,0.91,-0.0008,phase_center_grid:phase_center_phi_0.91_chi_+0.0008_tau_-0.0008,0.0004,0.0004,1,999,999,0.0,1.0,1.9984014443252818e-15,-1.0,-1.000000000000002,A,-1,1.0,804.0622983311576,collision_map,-0.015799999999999845,1.0,-0.014999999999999847
